Year,County,Hospital,OSHPDID,system,Type of Report,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings,Longitude,Latitude
2018,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,GI Hemorrhage,0,4,0,As Expected,-119.263,34.44221
2018,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Heart Failure,0,13,0,As Expected,-119.263,34.44221
2018,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Hip Fracture,,,,,-119.263,34.44221
2018,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,PCI,,,,,-119.263,34.44221
2018,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Pancreatic Resection,,,,,-119.263,34.44221
2018,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Pneumonia,1,25,2.8,As Expected,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,AMI,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Acute Stroke,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Acute Stroke Ischemic,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Carotid Endarterectomy,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,GI Hemorrhage,1,3,69.3,As Expected,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Heart Failure,2,16,10.4,As Expected,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Hip Fracture,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,PCI,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Pancreatic Resection,,,,,-119.263,34.44221
2019,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Pneumonia,1,19,4.1,As Expected,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,AMI,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Acute Stroke,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Acute Stroke Ischemic,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Carotid Endarterectomy,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,GI Hemorrhage,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Heart Failure,0,5,0,As Expected,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Hip Fracture,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,PCI,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Pancreatic Resection,,,,,-119.263,34.44221
2020,Ventura,Ojai Valley Community Hospital,106560501,Independent/Other,IMI,Pneumonia,0,18,0,As Expected,-119.263,34.44221
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,AMI,3,28,7.8,As Expected,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke,5,95,5.8,As Expected,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Hemorrhagic,2,7,18.2,As Expected,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Ischemic,2,86,2.5,As Expected,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Subarachnoid,,,,,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Carotid Endarterectomy,,,,,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,GI Hemorrhage,1,106,1,As Expected,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Heart Failure,7,200,2.1,As Expected,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Hip Fracture,0,62,0,As Expected,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,PCI,,,,,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Pancreatic Resection,,,,,-119.018,34.24177
2016,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Pneumonia,4,98,3.1,As Expected,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,AMI,1,9,5.4,As Expected,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke,11,89,20.4,Worse,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Hemorrhagic,3,8,27.1,As Expected,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Ischemic,8,81,16,Worse,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Subarachnoid,,,,,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Carotid Endarterectomy,,,,,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,GI Hemorrhage,0,83,0,As Expected,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Heart Failure,7,208,2.2,As Expected,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Hip Fracture,0,76,0,As Expected,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,PCI,,,,,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Pancreatic Resection,,,,,-119.018,34.24177
2017,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Pneumonia,4,105,2.8,As Expected,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,AMI,1,15,3.8,As Expected,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke,3,59,5.8,As Expected,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Hemorrhagic,2,10,16.6,As Expected,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Ischemic,1,48,2.4,As Expected,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Subarachnoid,,,,,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Carotid Endarterectomy,,,,,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,GI Hemorrhage,2,61,2.4,As Expected,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Heart Failure,3,195,0.7,Better,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Hip Fracture,1,89,0.7,As Expected,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,PCI,,,,,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Pancreatic Resection,,,,,-119.018,34.24177
2018,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Pneumonia,2,108,1.4,As Expected,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,AAA Repair Endo Unrupture,,,,,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,AAA Repair Open Unrupture,,,,,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,AMI,0,25,0,As Expected,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke,8,73,11.8,As Expected,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Hemorrhagic,3,8,62.8,As Expected,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Ischemic,4,64,4,As Expected,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Subarachnoid,,,,,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Carotid Endarterectomy,,,,,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,GI Hemorrhage,3,110,2.6,As Expected,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Heart Failure,9,210,3.2,As Expected,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Hip Fracture,1,76,0.9,As Expected,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,PCI,,,,,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Pancreatic Resection,,,,,-119.018,34.24177
2019,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Pneumonia,3,123,2.5,As Expected,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,AAA Repair Endo Unrupture,,,,,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,AAA Repair Open Unrupture,,,,,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,AMI,2,22,8.8,As Expected,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke,0,66,0,Better,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Hemorrhagic,0,6,0,As Expected,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Ischemic,0,59,0,As Expected,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Acute Stroke Subarachnoid,,,,,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Carotid Endarterectomy,,,,,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,GI Hemorrhage,1,86,1.2,As Expected,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Heart Failure,2,140,1.1,As Expected,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Hip Fracture,0,86,0,As Expected,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,PCI,,,,,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Pancreatic Resection,,,,,-119.018,34.24177
2020,Ventura,Saint John’s Pleasant Valley Hospital,106560508,Dignity Health,IMI,Pneumonia,9,246,4.5,As Expected,-119.018,34.24177
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,AMI,4,109,5,As Expected,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke,13,143,12.2,As Expected,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke Hemorrhagic,9,21,33,As Expected,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke Ischemic,4,120,5.4,As Expected,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke Subarachnoid,,,,,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Carotid Endarterectomy,,,,,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,GI Hemorrhage,6,150,4.4,As Expected,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Heart Failure,6,189,2.4,As Expected,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Hip Fracture,1,76,1.6,As Expected,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,PCI,5,153,4.3,As Expected,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Pancreatic Resection,,,,,-118.743,34.28973
2016,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Pneumonia,2,156,1,As Expected,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,AMI,7,130,4.7,As Expected,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke,9,120,12.2,As Expected,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke Hemorrhagic,6,21,32.6,As Expected,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke Ischemic,3,98,5.8,As Expected,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke Subarachnoid,,,,,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Carotid Endarterectomy,,,,,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,GI Hemorrhage,1,160,0.7,As Expected,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Heart Failure,8,213,2.3,As Expected,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Hip Fracture,1,68,1.1,As Expected,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,PCI,5,162,4.1,As Expected,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Pancreatic Resection,,,,,-118.743,34.28973
2017,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Pneumonia,1,183,0.5,As Expected,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,AMI,8,136,6,As Expected,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke,21,123,12.7,Worse,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke Hemorrhagic,10,28,22.4,As Expected,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke Ischemic,11,95,9.8,Worse,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke Subarachnoid,,,,,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Carotid Endarterectomy,,,,,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,GI Hemorrhage,4,151,2.4,As Expected,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Heart Failure,10,277,2.3,As Expected,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Hip Fracture,1,68,0.8,As Expected,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,PCI,1,117,1.3,As Expected,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Pancreatic Resection,,,,,-118.743,34.28973
2018,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Pneumonia,1,190,0.5,Better,-118.743,34.28973
2019,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,AAA Repair Endo Unrupture,,,,,-118.743,34.28973
2019,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,AAA Repair Open Unrupture,,,,,-118.743,34.28973
2019,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,AMI,9,129,10.6,As Expected,-118.743,34.28973
2019,Ventura,Adventist Health Simi Valley,106560525,Adventist Health Systems,IMI,Acute Stroke,6,105,8.7,As Expected,-118.743,34.28973
